rat	mouse
494237	171235
494258	171235
100362068	171235
494231	171235
494300	171235
494288	171235
494299	171235
494287	171235
494297	171235
296618	71820
405934	258098
293805	258098
405980	258602
300621	258602
314751	319880
314751	319880
29610	21814
25741	18641
102556043	102642386
100912689	102642386
303670	320534
100310876	387348
690448	387348
316435	77951
64555	320277
64555	320277
100912019	320277
56816	50873
299499	320145
366078	320145
64628	15207
691903	382206
102551192	382206
103690782	382206
103690782	382206
102551397	382206
287125	26426
287042	26426
298186	69863
305310	75991
191572	66395
314478	66395
171443	83704
29753	22627
289197	66447
100912115	338320
25315	13849
116699	234515
315916	245643
266705	19051
102555289	224893
367038	11768
363799	268880
29283	19944
317221	213436
246264	233060
294103	23972
25427	13121
307270	109264
24552	109264
361602	109264
29376	384783
302973	27410
117183	66214
363585	257971
405985	257971
287247	257971
405987	257971
405984	257971
405983	257971
405986	257971
287245	257971
287241	257971
405991	257971
287240	257971
405990	257971
367032	57251
405152	57251
681913	14874
681913	14874
313949	68832
688721	225875
108348122	76686
308493	76686
408226	192201
408230	192201
192357	105446
684709	433365
664710	433365
364021	433365
140669	74104
305477	75219
313790	210808
445271	319984
498079	84544
499353	404195
293989	404195
29298	404195
29298	404195
29277	404195
29277	404195
100361547	404195
288671	59008
300035	66194
360658	260302
499751	227619
116468	19718
84604	66438
24627	238871
24627	238871
24627	238871
24626	238871
79213	243616
252934	12858
24653	18783
100911675	18783
690026	54388
59322	245684
363551	638345
680210	72373
690227	383258
314615	19152
299606	19152
308857	69387
29671	26441
310621	404710
363585	257888
405985	257888
287247	257888
405987	257888
405984	257888
405983	257888
405986	257888
287245	257888
287241	257888
405991	257888
287240	257888
405990	257888
362399	80292
29283	666642
25417	26757
81800	70356
363585	258464
405985	258464
287247	258464
405987	258464
405984	258464
405983	258464
405986	258464
287245	258464
287241	258464
405991	258464
287240	258464
405990	258464
310207	20356
303901	20356
303872	239827
79125	11749
294273	14999
108348139	14999
502300	381845
494309	628580
494253	628580
494252	628580
494259	628580
494292	628580
494292	628580
494260	628580
494302	628580
494312	628580
494236	628580
494229	628580
494283	628580
494225	628580
494298	628580
102551504	628580
494267	628580
494279	628580
494246	628580
299649	628580
494266	628580
108348087	628580
494256	628580
494237	628580
494258	628580
100362068	628580
494231	628580
494300	628580
494288	628580
494299	628580
494287	628580
494297	628580
305957	382913
304301	75104
303439	75104
29595	15558
156726	12399
303250	53422
171139	30056
312678	214899
85385	20416
100312665	171231
81718	12583
302975	20974
679219	13984
85255	56794
499878	100034361
313430	230579
499474	14628
299121	56444
295356	229699
287805	70355
25304	12845
304286	231876
365377	434246
85471	14461
25159	14461
100910753	99480
252929	64138
690559	240038
103693605	80733
288360	80733
494309	171236
494253	171236
494252	171236
494259	171236
494292	171236
494292	171236
494260	171236
494302	171236
494312	171236
494236	171236
494229	171236
494283	171236
494225	171236
494298	171236
102551504	171236
494267	171236
494279	171236
494246	171236
299649	171236
494266	171236
108348087	171236
494256	171236
494237	171236
494258	171236
100362068	171236
494231	171236
494300	171236
494288	171236
494299	171236
494287	171236
494297	171236
500906	72318
691903	546263
102551192	546263
103690782	546263
103690782	546263
102551397	546263
25699	13166
25726	17203
293596	258513
293601	258513
363585	258462
405985	258462
287247	258462
405987	258462
405984	258462
405983	258462
405986	258462
287245	258462
287241	258462
405991	258462
287240	258462
405990	258462
499353	72303
293989	72303
29298	72303
29298	72303
29277	72303
29277	72303
100361547	72303
307428	106869
307428	106869
501735	217302
363585	404336
405985	404336
287247	404336
405987	404336
405984	404336
405983	404336
405986	404336
287245	404336
287241	404336
405991	404336
287240	404336
405990	404336
300884	666747
299499	381373
366078	381373
362740	217588
691947	100042807
360557	195046
691998	195046
361015	246103
503306	268301
89815	20973
691026	68938
295710	257951
404893	257951
286994	107515
64016	60507
365652	68018
691903	385338
102551192	385338
103690782	385338
103690782	385338
102551397	385338
299938	68537
363585	258459
405985	258459
287247	258459
405987	258459
405984	258459
405983	258459
405986	258459
287245	258459
287241	258459
405991	258459
287240	258459
405990	258459
102554393	279028
102554283	279028
312474	330361
103690166	235048
314600	100043468
652922	360217
641637	360217
29447	110265
363213	69668
294133	435206
294125	435206
494535	435206
294126	435206
171145	108067
360873	59290
360592	68729
306879	69955
83808	22238
266685	22238
294133	435207
294125	435207
494535	435207
294126	435207
309434	319594
287585	53892
499807	75763
29235	14429
207126	17063
29458	18012
289243	100504232
84578	15183
363763	258998
288185	258998
288184	258998
288186	258998
361223	30938
363585	258461
405985	258461
287247	258461
405987	258461
405984	258461
405983	258461
405986	258461
287245	258461
287241	258461
405991	258461
287240	258461
405990	258461
363545	74763
689725	210940
295710	258166
404893	258166
100360496	75514
54263	140493
494309	171227
494253	171227
494252	171227
494259	171227
494292	171227
494292	171227
494260	171227
494302	171227
494312	171227
494236	171227
494229	171227
494283	171227
494225	171227
494298	171227
102551504	171227
494267	171227
494279	171227
494246	171227
299649	171227
494266	171227
108348087	171227
494256	171227
494237	171227
494258	171227
100362068	171227
494231	171227
494300	171227
494288	171227
494299	171227
494287	171227
494297	171227
300710	77591
315728	207596
315740	71819
498102	239789
679894	331401
313308	331401
171378	19056
24675	19056
24674	19056
246284	22589
103690008	22589
499174	545975
291974	75687
314328	627607
679898	66492
24787	20656
316583	227327
29588	18992
83709	216963
301126	224903
64196	224903
303538	80861
289388	14373
113947	80884
83830	83602
363763	259004
288185	259004
288184	259004
288186	259004
405967	258668
404903	258668
362821	258668
308869	66508
100361543	66508
500853	626596
103689969	22290
100310845	22290
360958	231148
500693	72873
293476	74204
362078	77683
287356	67212
300983	68644
300982	68644
303238	68964
498003	72349
286928	329165
79249	329165
362453	232430
296462	52856
24565	27421
140668	27421
81642	27421
100912948	27421
290447	105689
290447	105689
363654	66601
497986	15414
361612	320452
363169	382117
171125	545902
502421	72022
502421	72022
300713	72022
313339	230379
295607	56194
367033	22688
309387	83674
100911818	230613
316376	16329
294429	19386
288275	26559
311530	67311
102557303	102639650
113922	93684
24167	11517
309362	71972
298475	258214
298478	258214
298474	258214
298476	258214
405110	258214
405961	258214
679789	258214
405111	258214
363585	276865
405985	276865
287247	276865
405987	276865
405984	276865
405983	276865
405986	276865
287245	276865
287241	276865
405991	276865
287240	276865
405990	276865
500826	14426
81710	17701
25483	17701
498251	71281
24627	18578
24627	18578
24627	18578
24626	18578
299957	68501
494309	100312476
494253	100312476
494252	100312476
494259	100312476
494292	100312476
494292	100312476
494260	100312476
494302	100312476
494312	100312476
494236	100312476
494229	100312476
494283	100312476
494225	100312476
494298	100312476
102551504	100312476
494267	100312476
494279	100312476
494246	100312476
299649	100312476
494266	100312476
108348087	100312476
494256	100312476
494237	100312476
494258	100312476
100362068	100312476
494231	100312476
494300	100312476
494288	100312476
494299	100312476
494287	100312476
494297	100312476
287936	76872
306872	71213
500992	78252
100363350	78252
50688	12295
117242	23964
306451	23964
306451	23964
686013	73453
298101	373864
500317	381810
685557	627814
685557	627814
191568	17940
294691	17940
260327	384061
191568	17951
294691	17951
316218	107477
100909976	107477
25021	16409
499271	16409
64350	16409
366120	258789
404808	258789
366122	258789
366121	258789
266610	14082
365302	258196
366029	241322
312154	71777
78981	387340
78982	387340
100310878	387340
100310879	387340
78985	387340
361596	269951
80843	53421
361273	53421
300323	70073
296199	69178
103694614	100862345
103694636	100862345
103694591	100862345
108350190	100862345
108353098	100862345
103694600	100862345
108353379	100862345
108353376	100862345
103694745	100862345
103694768	100862345
301816	100862345
108353386	100862345
108353326	100862345
103694627	100862345
108353327	100862345
103694622	100862345
103694747	100862345
103694776	100862345
100910078	100862345
302228	100862345
681107	100862345
103694605	100862345
103694603	100862345
108353321	100862345
103694730	100862345
103694731	100862345
103694606	100862345
103694775	100862345
103694726	100862345
103694602	100862345
103694604	100862345
108353325	100862345
103694601	100862345
103694599	100862345
103694624	100862345
305078	16780
294164	383243
405189	383243
406014	383243
405188	383243
294155	383243
100910420	383243
294162	383243
100910936	383243
405190	383243
309578	383243
100911129	383243
100910696	383243
314457	74251
688968	70601
192213	19417
298567	242711
679572	67067
100910944	67067
689856	320858
681234	83703
498600	67922
303639	76184
303638	76184
287788	76184
303637	76184
361224	68480
307415	60440
100910934	60440
84393	16571
299255	16571
311456	59030
66030	20977
24804	20977
84494	22066
140933	22066
690691	100042688
690680	100042688
292547	100042688
54223	104110
287002	259074
299596	259074
299593	259074
100912028	259074
404961	259074
404959	259074
405280	259074
366834	259074
404958	259074
405362	259074
24484	16009
290317	20680
100910275	13356
103693608	13356
360742	13356
687861	77697
361365	20021
25058	15275
287509	258704
287516	258704
287511	258704
266608	14371
363913	14371
298881	70881
116593	103149
362228	67877
362334	68487
294164	258286
405189	258286
406014	258286
405188	258286
294155	258286
100910420	258286
294162	258286
100910936	258286
405190	258286
309578	258286
100911129	258286
100910696	258286
24950	78925
64677	78925
361630	21676
499640	213248
500367	232539
100363136	268905
100363184	268905
100363287	268905
501765	268905
100363236	268905
103693537	268905
363739	268905
501768	268905
501767	268905
362826	16467
306790	20354
361618	20866
294164	258096
405189	258096
406014	258096
405188	258096
294155	258096
100910420	258096
294162	258096
100910936	258096
405190	258096
309578	258096
100911129	258096
100910696	258096
684996	633057
309000	269999
299809	12461
65142	56327
690691	100042653
690680	100042653
292547	100042653
366456	258708
100360412	13418
683849	103964
24691	103964
25052	103964
103690254	103964
362347	103964
405378	258356
293205	258356
78964	104443
315695	382075
261738	229320
365985	229949
365985	229949
296570	59022
360792	76571
497197	114875
291914	382030
364386	268749
497913	118454
292874	69349
259244	100039008
362527	100039008
298107	100039008
259247	100039008
103690101	100039008
108348231	100039008
108348077	100039008
361929	76295
317599	76295
306600	76295
308992	244216
304551	74376
25495	18121
294164	258374
405189	258374
406014	258374
405188	258374
294155	258374
100910420	258374
294162	258374
100910936	258374
405190	258374
309578	258374
100911129	258374
100910696	258374
313722	74646
303376	78919
108351300	353326
300173	223827
84387	21946
59115	29862
59115	29862
291352	241263
290959	70484
298280	70484
78983	387349
500347	387349
683849	22072
24691	22072
25052	22072
103690254	22072
362347	22072
309288	225998
309288	225998
303336	78889
290519	73666
497229	503844
108348324	503844
305843	503844
362039	66350
294164	258094
405189	258094
406014	258094
405188	258094
294155	258094
100910420	258094
294162	258094
100910936	258094
405190	258094
309578	258094
100911129	258094
100910696	258094
306226	100039227
100365259	101685
300389	234988
100912114	234988
300375	234988
100363016	234988
29539	72535
298079	72535
316557	76867
685025	94213
361848	94213
317399	94213
292148	13669
690691	100042636
690680	100042636
292547	100042636
266762	211577
171522	13105
24303	13105
266684	13105
25053	13105
288792	258281
288886	258281
404924	258281
288798	258281
288840	258281
500348	66813
316000	67722
108353015	108168208
291539	107047
681263	76743
368158	19885
307900	241794
296395	241794
309304	58205
316638	208777
294164	258625
405189	258625
406014	258625
405188	258625
294155	258625
100910420	258625
294162	258625
100910936	258625
405190	258625
309578	258625
100911129	258625
100910696	258625
292328	68618
690745	66112
100910481	66112
171451	66112
103694614	100042337
103694636	100042337
103694591	100042337
108350190	100042337
108353098	100042337
103694600	100042337
108353379	100042337
108353376	100042337
103694745	100042337
103694768	100042337
301816	100042337
108353386	100042337
108353326	100042337
103694627	100042337
108353327	100042337
103694622	100042337
103694747	100042337
103694776	100042337
100910078	100042337
302228	100042337
681107	100042337
103694605	100042337
103694603	100042337
108353321	100042337
103694730	100042337
103694731	100042337
103694606	100042337
103694775	100042337
103694726	100042337
103694602	100042337
103694604	100042337
108353325	100042337
103694601	100042337
103694599	100042337
103694624	100042337
317580	19337
679944	66400
